pl_name,hostname,sy_snum,sy_pnum,pl_controv_flag,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim
Kepler-67 b,Kepler-67,1,1,0,15.72590000,0.00011000,-0.00011000,0,2.940,0.160,-0.160,0,8.96000,,,0,0.78,0.03,-0.03,0,0.86,0.03,-0.03,0
Kepler-736 b,Kepler-736,1,1,0,3.60147201,0.00000543,-0.00000543,0,2.930,0.170,-0.530,0,8.91000,,,0,0.81,0.05,-0.04,0,0.86,0.04,-0.05,0
Kepler-738 b,Kepler-738,1,1,0,24.58721573,0.00008802,-0.00008802,0,2.500,0.200,-0.170,0,6.80000,,,0,0.82,0.06,-0.05,0,0.86,0.04,-0.05,0
Kepler-819 b,Kepler-819,1,1,0,33.19956480,0.00011740,-0.00011740,0,2.760,0.250,-0.170,0,8.05000,,,0,0.81,0.06,-0.05,0,0.86,0.05,-0.05,0
Kepler-931 b,Kepler-931,1,1,0,8.03755877,0.00002315,-0.00002315,0,1.330,0.140,-0.090,0,2.33000,,,0,0.81,0.08,-0.05,0,0.86,0.06,-0.05,0
Kepler-944 b,Kepler-944,1,1,0,43.31677370,0.00023510,-0.00023510,0,2.630,0.270,-0.210,0,7.41000,,,0,0.83,0.08,-0.06,0,0.86,0.05,-0.06,0
Kepler-973 b,Kepler-973,1,1,0,49.60773310,0.00012080,-0.00012080,0,1.960,0.080,-0.070,0,4.50000,,,0,0.78,0.02,-0.02,0,0.86,0.03,-0.03,0
NGTS-11 b,NGTS-11,1,1,0,35.45533000,0.00019000,-0.00019000,0,9.158,0.314,-0.359,0,109.33352,29.24036,-23.20159,0,0.83,0.01,-0.01,0,0.86,0.03,-0.03,0
TOI-125 b,TOI-125,1,3,0,4.65382000,0.00033000,-0.00031000,0,2.726,0.075,-0.075,0,9.50000,0.88000,-0.88000,0,0.85,0.01,-0.01,0,0.86,0.04,-0.04,0
TOI-125 c,TOI-125,1,3,0,9.15059000,0.00070000,-0.00082000,0,2.759,0.100,-0.100,0,6.63000,0.99000,-0.99000,0,0.85,0.01,-0.01,0,0.86,0.04,-0.04,0
TOI-125 d,TOI-125,1,3,0,19.98000000,0.00500000,-0.00560000,0,2.930,0.170,-0.170,0,13.60000,1.20000,-1.20000,0,0.85,0.01,-0.01,0,0.86,0.04,-0.04,0
WASP-26 b,WASP-26,2,1,0,2.75660000,0.00001000,-0.00001000,0,13.563,1.681,-1.681,0,270.15550,73.10090,-73.10090,0,1.22,0.15,-0.15,0,0.86,0.34,-0.34,0
WASP-4 b,WASP-4,1,1,0,1.33823147,0.00000002,-0.00000002,0,14.807,0.437,-0.437,0,376.94638,28.60470,-31.14734,0,0.89,0.03,-0.03,0,0.86,0.08,-0.09,0
DMPP-3 A b,DMPP-3 A,2,1,0,6.67320000,0.00110000,-0.00030000,0,1.410,,,0,2.58000,0.35000,-0.58000,0,0.91,0.02,-0.02,0,0.87,0.05,-0.05,0
HATS-15 b,HATS-15,1,1,0,1.74748753,0.00000094,-0.00000094,0,12.386,0.448,-0.448,0,689.69110,47.67450,-47.67450,0,0.92,0.03,-0.03,0,0.87,0.02,-0.02,0
HD 108236 b,HD 108236,1,5,0,3.79596300,0.00002500,-0.00003400,0,1.615,0.051,-0.051,0,3.24000,,,0,0.88,0.01,-0.01,0,0.87,0.05,-0.05,0
HD 108236 c,HD 108236,1,5,0,6.20344900,0.00004900,-0.00004600,0,2.071,0.052,-0.052,0,4.94000,,,0,0.88,0.01,-0.01,0,0.87,0.05,-0.05,0
HD 108236 d,HD 108236,1,5,0,14.17568500,0.00008300,-0.00010000,0,2.539,0.062,-0.065,0,6.98000,,,0,0.88,0.01,-0.01,0,0.87,0.05,-0.05,0
HD 108236 e,HD 108236,1,5,0,19.59002500,0.00008300,-0.00008900,0,3.083,0.052,-0.052,0,9.71000,,,0,0.88,0.01,-0.01,0,0.87,0.05,-0.05,0
